created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020/10/15 00:02,1.32E+18,"@realDonaldTrump 216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/ct9ZO3X1sb",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,2020/8/5 01:34,1,,,,,,,,,00:20.9
2020/10/15 00:02,1.32E+18,"We don't need no education

WE DON'T NEED NO THOUGHT CONTROL🎶

ALL AND ALL IT'S JUST ANOTHER BRICK IN...🎶

TRUMP'S WALL 🎶🇺🇸

#realDonaldTrump @realDonaldTrump @DonaldJTrumpJr #DonaldTrumpJr #Debates2020 #Debate2020 #DonaldTrump #TrumpPence2020 #FoxNews #CNN #Trump2020Landslide",0,1,Twitter for Android,1.29E+18,Kevin Rissmiller 🇺🇸 🎃 The Famous Celebrity,RissmillerKevin,"Author, Public Figure, Actor, Musician, Public Speaker, Comedian, Scientist & more",2020/7/21 12:09,373,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,00:20.5
2020/10/15 00:02,1.32E+18,"""Suburban women, will you please like me?"" Trump pleaded. ""I saved your damn neighborhood “ #trump openly begging for #votes #donaldtrump #dumptrump #berniesanders #bidenharris2020 #biden2020 #harris2020 #election #RegisterToVote #election2020   https://t.co/YCNA9FlJug",1,0,Twitter for iPhone,1.32E+18,ageofhorus,ageofhorus,,2020/10/12 21:01,64,"Massachusetts, USA",42.3788774,-72.032366,,United States of America,North America,Massachusetts,MA,00:21.6
2020/10/15 00:02,1.32E+18,@glennkirschner2 So basically the American experiment has failed ; we have no power we are just at the mercy to theses people .. not just Trump but the people who are down for his agenda ; because let’s not pretend #Trump hasn’t done anything that the isn’t on the GOP’s wish list ..,0,0,Twitter for iPhone,1.29E+18,📢Say It Loud!📢,NikkiPayge,"Nothin special just ur er’day unapologetic,angry,black,politickin PTSD havin CombatVet chick-don’t want none don’t start none~Play2win #ADOS #BLM #NFAC #WeReady",2020/8/1 15:34,323,"Chicago, IL",41.8755616,-87.6244212,Chicago,United States of America,North America,Illinois,IL,00:22.0
2020/10/15 00:02,1.32E+18,"@realDonaldTrump 216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/JHQ2FvWTrY",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,2020/8/5 01:34,1,,,,,,,,,00:22.4
2020/10/15 00:02,1.32E+18,#HipHop legend #IceCube seems to now  be team #DonaldTrump. Thoughts? https://t.co/V4pbCSCCmq,0,0,Instagram,1.06E+18,LadeeBlogher,LBlogher,Writing and Music are my passion.   Infotainment Blogger. IG:LadeeBlogHer FB:@ladeeblogher,2018/11/6 22:08,16,,,,,,,,,00:23.1
2020/10/15 00:02,1.32E+18,#hunterbiden trending on all social media and credible news outlets and here’s #cnn showing their  “Coronavirus Crisis” fear mongering bit.. this is why you’re the epitome of fake news #trump2020 #DonaldTrump #coronavirus #CNNFakeNews @realDonaldTrump @DonaldJTrumpJr @DC_Draino,0,0,Twitter for iPhone,426943512,Bret Lincoln,CreatureKingdom,Here supporting POTUS45 against the Liberal machine and the MSM worshipping degenerates - Father of triplet boys - Actor @HauntedOverload,2011/12/2 22:17,122,New Hampshire,43.4849133,-71.6553992,,United States of America,North America,New Hampshire,NH,00:23.5
2020/10/15 00:02,1.32E+18,"#tRump is using the DOJ with our tax dollars to retaliate against political opponents and former WH staffers. Vote this sick fuck out! 
#VoteBidenHarris2020",0,0,Twitter for Android,497299613,SBT,sbthro,"Prejudice is a burden that confuses the past, threatens the future and renders the present inaccessible.   Maya Angelou",2012/2/19 20:52,173,"Ocean, NC",2.8599609,10.1883263,,Cameroon,Africa,South,SU,00:22.8
2020/10/15 00:03,1.32E+18,#DonaldTrump #TheInfected @POTUS is a doofus who will fall for anything and lie about everything. https://t.co/2wRI16XbbQ,1,0,Twitter for Android,2912733831,Diane Harris,DhLadylaw,"🌊🌊🌊Ambassador For Christ,
Proud Mother and Grandmother,
Army Vet, I CO 227th AVN Hanau, Germany 
35K Avionic Mechanic
Disabled Deputy Sheriff. No DMs Please.",2014/12/9 14:21,3070,"Philadelphia, PA",39.9527237,-75.1635262,Philadelphia,United States of America,North America,Pennsylvania,PA,00:23.9
2020/10/15 00:03,1.32E+18,Remember that time? #covid #covid19 #donaldtrump #trump #trumptrain #trump2020🇺🇸 #MAGA  #america https://t.co/AROsrF7Wp7,0,0,Instagram,987634694,Michael Tracewell,MSTracewell,"Striving to be a great dad for my daughter and servant to my clients & community through my Company, Rotary & Church.",2012/12/3 23:27,292,California,36.7014631,-118.7559974,,United States of America,North America,California,CA,00:24.3
2020/10/15 00:03,1.32E+18,"Did Twitter block me for screenshotting the Hunter Biden Story?? If you can see this follow &amp; retweet my Hunter Biden screenshots!!

help this Texas patriot get more followers to get the News to people!

#Trump 
#TrumpTrain
#TrumpPence2020",0,0,Twitter for Android,595886688,Blake- The Honest American Patriot 🇺🇸🇺🇸🇺🇸,blakeagriffin_,Dad -- Professor -- Conservative Constitutionalist -- Messianic Jew -- Political Writer Honest American News -- #ProLife #ProTrump #ProAmerica #ProLiberty,2012/5/31 20:34,617,"Houston, Texas",29.7589382,-95.3676974,Houston,United States of America,North America,Texas,TX,00:25.0
2020/10/15 00:03,1.32E+18,#NorthCarolina #ncpol #Trump #CBP #USBP #StoppingTheIllegalFlowOfDrugs #SavingAmericanLives #GreatWorkCBP #ThankYou https://t.co/P0ZUos5PA2,0,0,Twitter for iPhone,1.22E+18,SaintsChick889,SaintsChick889,"Live, Laugh, Love",2020/1/24 01:22,37,,,,,,,,,00:25.4
2020/10/15 00:03,1.32E+18,Sounds a bit like #Trump  doesn't it https://t.co/YHJCPmtjV4,1,3,Twitter for iPhone,1.16E+18,uncle Sam,uncle_sam19,iam a  bald eagle its kinda hard to write with my talons,2019/8/20 17:22,2,,,,,,,,,00:25.8
2020/10/15 00:03,1.32E+18,@newsmax #SleepyJoe is a bad decision #Trump #FourMoreYears https://t.co/6K3sxS1GIm,2,1,Twitter Web App,210165301,Dino0726,dino0726,Against Stupid; Against anarchy; Against BLM and Antifa; Pro-Life; Christian; Wife; Mother of two; Grandmother (MeMe) of five; Obsessed with politics,2010/10/30 18:43,1988,,,,,,,,,00:26.1
2020/10/15 00:03,1.32E+18,@PressSec @Twitter Americans value truth 👉🏾stop #trump #propaganda #lies #corruption 👉🏾 #VoteBiden 👉🏾#bankruptbillionaire = @realDonaldTrump 👉🏾 #fraud #TaxCheatTrump #CheaterInChief 👉🏾#NewJersey says #TrumpIsANationalDisgrace #TrumpCrimeFamily,0,0,Twitter for iPhone,2288338050,cheri,CheriMeshevsky,Many years in biopharma. Now focused on academic innovation and creating programs to prepare STEM students for life after college. Opinions are mine.,2014/1/12 15:52,73,,,,,,,,,00:26.5
2020/10/15 00:03,1.32E+18,"My cousin posted this on Facebook. A message from her Doctor's office. This the BS I be talking about. THE NERVE. 

#Vote #Trump #BidenHarris https://t.co/wfrYPJPdce",0,0,Twitter for Android,76259151,L. Norris,LNorrisATL,"Founder| EIC | Struggle Doctoral Student 💜💛🐍
@unpopularstyle
@unpopularStyleM unpopularmagazine@gmail.com |
Music only ➡️unpopularstylemusic@gmail.com",2009/9/22 05:26,2753,,,,,,,,,00:26.9
2020/10/15 00:03,1.32E+18,@thehill ..   It's Common Knowledge™ that this concerns #BabyGate #BunkerBoy- n-bitch #maga #kag  #CaptainContagious #DonaldTrump to no end .. AND realizing the PLOT to destroy the #USPS was a stupid idea  . . . https://t.co/Zo9kPiN2Rx,0,0,TweetDeck,1955265703,Yor ♥ Ayl,JoR3LofKrypton,"♫ In the howling wind comes a stinging rain
See it driving nails .. Into the souls on the tree of pain..
Running scared in the valley below ♫ 
— U2",2013/10/11 22:39,569,"37°12'28.3""N 115°57'25.9""W",,,,,,,,00:27.2
2020/10/15 00:03,1.32E+18,"#Trump collusion w Russia. @GOP let him off. Stripping ACA after #Trump let CV spread, 220K dead Americans. Millions unemployed. Small businesses struggling. No CV plan.  Russia &amp; NK escalating. $430 Million owed? Taxes/financials obstructed. Voter suppression. Give AF abt Hunter https://t.co/BQNKFxwxYS",0,0,Twitter Web App,1.31E+18,GrabHimByTheBallot 🗽🌊🌈✊🇺🇸,VoteBh2020,"#BidenHarris2020
Rebuilding after being bot reported on voter information
#FBR  #NOMAGAS #EQUALITY #UNITY #COMMUNITY #ONENATION #CRIMINALJUSTICEREFORM",2020/10/5 20:36,681,,,,,,,,,00:27.6
2020/10/15 00:03,1.32E+18,"#Trump: You don't mind if I go off script, right? This stuff is--you don't want to hear about Hunter and his millions of dollars. Where's Hunter? Is he here? Where's Hunter?

Things have gone...awry.",3,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",2007/8/26 05:56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,00:28.0
2020/10/15 00:03,1.32E+18,Good news are NOT broadcasted by fake news.  It's really sad! Thank you Mr. Trump! #DonaldTrump https://t.co/YLf75cCmqM,0,0,Twitter for iPhone,1.24E+18,La Pieta,LaPieta4,"If you want to make the world a better place, take a look at yourself and be that change.",2020/3/24 09:44,12,,,,,,,,,00:28.4
2020/10/15 00:03,1.32E+18,#Trump #MAGA #vote #election #USA #freedom #KAG #KAG2020 #TRUMP2020 https://t.co/XAAWyBVFZR,0,0,Twitter Web App,1381773594,USA,AMERICANWILDMAN,I would rather die on my feet than live on my knees.,2013/4/26 12:23,110,GOD BLESS AMERICA!,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,00:28.7
2020/10/15 00:03,1.32E+18,@JoeBiden #donaldtrump 4 more years!,0,0,Twitter Web App,16578541,Scott Seifferlein,Seifferlein,http://t.co/uScd2xa2,2008/10/3 14:48,430,Grand Rapids,42.9632405,-85.6678639,Grand Rapids,United States of America,North America,Michigan,MI,00:29.1
2020/10/15 00:03,1.32E+18,@Zillalady @maddow @Lawrence @chrislhayes @11thHour @govkristinoem Wonder what time @KristiNoem will be on Fox News talking about how well her state is doing from an office in a different state promoting #trump,4,0,Twitter for iPhone,628914542,mikefodness,magicmikeinsd,,2012/7/7 02:17,239,"South Dakota, USA",44.6471761,-100.348761,,United States of America,North America,South Dakota,SD,00:29.5
2020/10/15 00:03,1.32E+18,"@WhiteHouse @POTUS 216,000 deaths those people went away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie @POTUS https://t.co/OiQQOSYzyv",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,2020/8/5 01:34,1,,,,,,,,,00:29.9
2020/10/15 00:03,1.32E+18,"“We have heard the Election called at midnight, Master #Trump.” https://t.co/aT5l2m6uDb",0,0,Twitter for iPad,120969408,Mark Burger,markburgerenerg,"Solar consultant, 21st Century 100% renewable electricity&energy, enviro justice&equity LEAF #EV user jazz microbrew distilleries RT's not necessarily support.",2010/3/8 04:16,2923,"Oak Park, IL",41.8878145,-87.7887615,,United States of America,North America,Illinois,IL,00:30.2
2020/10/15 00:03,1.32E+18,"Hello!!
For your image background removal, retuch or resize it-

Check out our Gig on Fiverr:

https://t.co/AL75SrBXVa

#photoshop #backgroundremoval  #removebackground #Retouching  #DonaldTrump #Lowa #DesMoines #cutout #image #Crocs #Dexter #SHOWTIME #MichaelCHall
@fiverr",0,0,Twitter Web App,1.31E+18,Ainan Design,AinanDesign,We are a team of highly experienced and expert designers. We draw our Bayer mind with 100% satisfaction within a very short time. Quality design is our goal.,2020/9/25 14:50,4,,,,,,,,,00:30.6
2020/10/15 00:04,1.32E+18,"@WhiteHouse @POTUS 216,000 deaths those people went away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie @POTUS https://t.co/c8cpWVTVQq",0,0,Twitter for iPhone,1.29E+18,TrumpPutinLoVeChild,MenroeR,,2020/8/5 01:34,1,,,,,,,,,00:31.0
2020/10/15 00:04,1.32E+18,"@TwitterSafety @Twitter @RecIaimTheNet This is serious interference and censorship in an ongoing democratic election Twitter! What proofs do you have that this is ""Hacked Materials""?
#news #politics #censorship #Election2020 #election #Biden  #Trump https://t.co/cYQmAyVizU",0,0,Twitter Web App,2899706427,Make More,Make__More,,2014/11/30 20:48,14,,,,,,,,,00:31.3
2020/10/15 00:04,1.32E+18,"Do you ever think that #Giuliani, a man who used to have a respectable reputation...is going to end up in prison? Because he's involved in too many shady enterprises..#Ukraine #Russia #Trump #Corruption #GOP #Republicans #MAGA #forged #HunterBiden @NYPost 
https://t.co/QQYyHgdTJj https://t.co/MY5HOog4Ti",0,0,TweetDeck,16725512,JusticeForAll,ZenithUpwards,A human being on fire for justice and love in this crazy world.,2008/10/13 19:12,335,"Chula Vista, CA",,,,,,,,00:31.7
2020/10/15 00:04,1.32E+18,"@charliekirk11 🚨   #TruthMatters 

#Trump proved to be DANGEROUSLY Incompetent faced with #COVID19 👇👇👇👇👇👇👇
https://t.co/lCAsOuPkiO",2,0,Twitter for iPhone,1.01E+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,2018/6/17 05:30,812,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,00:32.1
2020/10/15 00:04,1.32E+18,The world would be safer with @JoeBiden as #potus and @KamalaHarris as #vp. A safer world makes #America great again. The #USA need partnerships in the world without @realDonaldTrump. #Trump wants a single powerful country. That's not possible in a global world. #votingBiden,0,0,Twitter Web App,605717917,Der Morgo - 😷 Fantomaske😷 - ♿🇩🇪🇪🇺,Maddo1976,"I'm from East Germany, GDR. I'm disabled. My hobby: Cooking. #proEU #links #peace #Frieden #sozialeGerechtigkeit @Die_Partei_TH ... Erwerbsminderungsrentner",2012/6/11 20:17,252,Ostthüringen,,,,,,,,00:32.5
2020/10/15 00:04,1.32E+18,"State of the race in SOUTH CAROLINA as of 10/14/2020

Polling Average:

Trump 51.0% (-0.1% from yesterday)
Biden 43.8% (-0.2% from yesterday)

Win probabiity:

Trump: 88.7% (+0.3% from yesterday)
Biden: 11.3%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",1,0,,1.30E+18,Election Poll Average Bot,ElectionRobot,beep boop,2020/9/11 02:44,129,,,,,,,,,00:32.8
2020/10/15 00:04,1.32E+18,Well #kayleighmcenany was taken off of Twitter for this post. Retweet if you will.  Censorship of Conservatives must stop. @hodgetwins #TrumpPence2020 #TrumpCoupPlot #DonaldTrump #donaldtrump2020  #KAG2020LandslideVictory #KAG #MAGA2020 #censorship @realDonaldTrump #SCOTUS #MAGA https://t.co/cFpMHJPGZb,3,4,Twitter Web App,1087709881,Mike Riddle,MikeLongCounty,"I have the best wife in the world in Gina! Great kids, great grand-kids, and a good Lord that loves me no matter what. God is good, I'm a very blessed man!!!",2013/1/14 01:34,413,"Long County, GA",31.7704898,-81.753725,,United States of America,North America,Georgia,GA,00:33.2
2020/10/15 00:04,1.32E+18,"#Trump
#Covid19
#TrumpLiesAmericansDie

Immunologist Florian Kramme, “#herdimmunity through natural infections is not a strategy, but an indication for the government’s malfunction to control a breakout and to pay for this with lost lives.” 

https://t.co/ddEFm2Lqvj https://t.co/jLjgtdQ4WB",0,0,Twitter Web App,240532719,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011/1/20 04:11,1776,Australia,-24.7761086,134.755,,Australia,Oceania,,,00:33.6
2020/10/15 00:04,1.32E+18,"So @realDonaldTrump said COVID is a Dems Hoax then 215,000 died. Trump said it’s doesn’t infect everyone then he gets infected. Then HE said kids are immune then his son Baron gets infected. If your a #trump supporter, isn’t this enough stupidity &amp;lying for you to #VoteHimOut2020",1,1,Twitter for iPhone,7.65E+17,Metatron,Metatro46077255,,2016/8/15 23:14,214,,,,,,,,,00:34.3
2020/10/15 00:04,1.32E+18,@toyboxkid_ @realDonaldTrump @HillaryClinton The point I’m making is when a credible news organization shares a story that makes any democratic look bad we are censored... But anyone and everyone can talk about #Trump and it’s taken as gospel #DoubleStandards,0,0,Twitter for iPhone,1.23E+18,Dustin L. Ellis,DustinLEllis1,"Christian, Husband, Conservative! Follow me for facts not sugar coated viewpoints!",2020/2/19 23:53,1,"New Castle, IN",,,,,,,,00:34.0
2020/10/15 00:04,1.32E+18,"Forward this tweet to five people, and within 3 minutes...

FUCKING NOTHING WILL HAPPEN!!!!!

I tried it twice and it worked both times, absolutely fucking nothing happened!

#Trump",0,0,Twitter Web App,9.72E+17,john P.,JohnPark214,"social worker democrat  #RealityWinner #resist #Resistance #DefundThepolice #icantbreathe
#JusticeForFloyd #TheResistance  #MoscowMitch #WhiteSupremacist  #FBR",2018/3/9 16:23,4340,hell,,,,,,,,00:35.1
2020/10/15 00:04,1.32E+18,#Trump #MAGA #vote #election #USA #freedom #KAG #KAG2020 #TRUMP2020 https://t.co/jJPx9E5ixz,0,0,Twitter Web App,1381773594,USA,AMERICANWILDMAN,I would rather die on my feet than live on my knees.,2013/4/26 12:23,110,GOD BLESS AMERICA!,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,00:34.7
2020/10/15 00:05,1.32E+18,GOP TRIES TO STEAL THE ELECTION!!! Trump urges California GOP to continue using fake “official” drop boxes in spite of legal threat https://t.co/iuenjjbcgz via @Yahoo #Trump #TrumpIsALoser  #ElectionFraud #TrumpCriminal,0,0,Twitter Web App,24793197,Paul Cline,paulcline7,"""Prof. Paul"" - Serial Entrepreneur and Business, Psychology & Health/Fitness Expert. CEO at Advanced Ideas, Inc, Award Winning University Professor, Therapist,",2009/3/16 23:18,1656,Florida,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,00:35.5
2020/10/15 00:05,1.32E+18,Got something for you #MAGA #MAGA2020 #MAGA2020Landslide #Trump2020LandslideVictory #Trump @realDonaldTrump @WhiteHouse @senatemajldr @GOP https://t.co/Oa8OMRa6D3,0,0,Twitter for Android,1.25E+18,violetrenee$ #BlackLivesMatter,violetrenee7,"Author of sizzling hot, smart and funny novel Love, Laughter and  Lies @amazon.com.",2020/4/13 21:15,113,"Ohio, USA",40.2253569,-82.6881395,,United States of America,North America,Ohio,OH,00:35.8
2020/10/15 00:05,1.32E+18,"""Now You're Messing with a Son of a .....!"" https://t.co/t6XVIcn57a #TommyLee #DonaldTrump #Nazareth #HairoftheDog #NowYoureMessingWithaSonofaBitch #GuitarLesson #TonyIommi #BlackSabbath #EddieVanHalen",1,0,Twitter Web App,1.23E+18,1 Rule Guitar,1RuleGuitar,"Every day we bring you the latest guitar news, gear, lessons and the ""Tip of the Day!"" There's only 1 Rule...""Don't Sweat it Just Fret It!"" 1 Rule Guitar",2020/2/14 15:03,34,USA,39.7837304,-100.4458825,,United States,North America,,,00:36.2
2020/10/15 00:05,1.32E+18,"#USSenate #USCongress #NYTimes #Louisiana #CBN #TBN #politics #Trump  #CSPAN #Resist #TheView #MAGA2020 #POTUS #FoxNews #GOP #RNC #DNC  #WashingtonPost #CNN #MSNBC #Trump  #AOC #Google #facebook #twitter #bing #yahoo #NancyPelosi #ChuckSchumer 
 #Dobbs #Limbaugh #IvankaTrump https://t.co/J5gdKmDkAn",0,0,Twitter Web App,277245931,Posters USA,postersusa,,2011/4/5 00:20,1219,United States,39.7837304,-100.4458825,,United States,North America,,,00:36.6
2020/10/15 00:05,1.32E+18,How about an official apology from #Trump @realDonaldTrump @POTUS for #CentralParkFive how about that - we don’t need #TrumpAdministration believe he ain’t giving nothing! https://t.co/zYGW7I1yPk,0,0,Twitter for iPhone,397762704,DevinAyresMom,DevinAyresMom,"Wife, Mom, Daughter, Sister, and Friend - Looking to strengthen my belief in God and have an ability to Love others for who they are, literally.",2011/10/25 03:46,143,,,,,,,,,00:36.9
2020/10/15 00:05,1.32E+18,#TrumpIsWeak #TrumpFailure #trump https://t.co/QHMrPXO8gZ,0,0,Twitter for Android,2763560839,Reyhombre 74,Reyhombre1,,2014/8/24 18:49,55,,,,,,,,,00:37.3
2020/10/15 00:05,1.32E+18,"#Trump
#TrumpLiesAmericansDie 

80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 

#WearAMask 
#MaskUp 

#auspol
https://t.co/96TExQws1Z https://t.co/jLjgtdQ4WB",0,0,Twitter Web App,240532719,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011/1/20 04:11,1776,Australia,-24.7761086,134.755,,Australia,Oceania,,,00:37.7
2020/10/15 00:05,1.32E+18,"Good for @kayleighmcenany. Who knew that trying to get out information from investigative journalists would be considered somehow harmful and worthy to be silenced? WHEN Pres. #Trump wins, just add #Twitter and #Facebook to the list of corrupt leftists to be investigated. https://t.co/EkFeHIFkNt",1,1,Twitter Web App,2902244659,Brian W. Peterson,cybrpete,Political columnist (on hiatus); novelist; read my political commentary at https://t.co/FTDipSEYuf; veteran of political campaigns; strict constructionist.,2014/11/17 01:24,2861,Kansas City,39.100105,-94.5781416,Kansas City,United States of America,North America,Missouri,MO,00:38.1
